,Difference,Network,Salinity
25306,-0.202224469,n4,11.725
25307,0.20222447,n4,11.725
25308,-1.415571284,n4,11.725
25309,0.606673408,n4,11.725
25310,0.606673408,n4,11.725
25311,0.404448939,n4,11.725
25312,0.606673408,n4,11.725
25313,0.606673408,n4,11.725
25314,0.606673408,n4,11.725
25315,0,n4,11.725
25316,0.606673408,n4,11.725
25317,0.606673408,n4,11.725
25318,0,n4,11.725
25319,0.606673408,n4,11.725
25320,0.606673408,n4,11.725
25321,0.606673408,n4,11.725
25322,-0.202224469,n4,11.725
25323,0.606673408,n4,11.725
25324,0.606673408,n4,11.725
25325,0.606673408,n4,11.725
25326,0.606673408,n4,11.725
25327,0.606673408,n4,11.725
25328,0.606673408,n4,11.725
25329,0.606673408,n4,11.725
25330,0.606673408,n4,11.725
25331,0.404448939,n4,11.725
25332,-2.022244691,n4,11.725
25333,0.606673408,n4,11.725
25334,0.606673408,n4,11.725
25335,0.606673408,n4,11.725
25336,0.606673408,n4,11.725
25337,0,n4,11.725
25338,0,n4,11.725
25339,-5.864509606,n4,11.725
25340,0,n4,11.725
25341,-0.808897877,n4,11.725
25342,-0.404448938,n4,11.725
25343,-2.022244692,n4,11.725
25344,0,n4,11.725
25345,0,n4,11.725
25346,-0.202224469,n4,11.725
25347,0,n4,11.725
25348,0,n4,11.725
25349,0,n4,11.725
25350,-0.606673408,n4,11.725
25351,0,n4,11.725
25352,0,n4,11.725
25353,-0.606673408,n4,11.725
25354,0,n4,11.725
25355,0,n4,11.725
25356,0,n4,11.725
25357,-0.808897877,n4,11.725
25358,0,n4,11.725
25359,0,n4,11.725
25360,0,n4,11.725
25361,0,n4,11.725
25362,0,n4,11.725
25363,0,n4,11.725
25364,0,n4,11.725
25365,0,n4,11.725
25366,-0.202224469,n4,11.725
25367,-2.628918099,n4,11.725
25368,0,n4,11.725
25369,0,n4,11.725
25370,0,n4,11.725
25371,0,n4,11.725
25372,1.213346815,n4,11.725
25373,1.213346815,n4,11.725
25374,-4.651162791,n4,11.725
25375,1.213346815,n4,11.725
25376,0.404448938,n4,11.725
25377,0.808897877,n4,11.725
25378,-0.808897877,n4,11.725
25379,1.213346815,n4,11.725
25380,1.213346815,n4,11.725
25381,1.011122346,n4,11.725
25382,1.213346815,n4,11.725
25383,1.213346815,n4,11.725
25384,1.213346815,n4,11.725
25385,0.606673407,n4,11.725
25386,1.213346815,n4,11.725
25387,1.213346815,n4,11.725
25388,0.606673407,n4,11.725
25389,1.213346815,n4,11.725
25390,1.213346815,n4,11.725
25391,1.213346815,n4,11.725
25392,0.404448938,n4,11.725
25393,1.213346815,n4,11.725
25394,1.213346815,n4,11.725
25395,1.213346815,n4,11.725
25396,1.213346815,n4,11.725
25397,1.213346815,n4,11.725
25398,1.213346815,n4,11.725
25399,1.213346815,n4,11.725
25400,1.213346815,n4,11.725
25401,1.011122346,n4,11.725
25402,-1.415571284,n4,11.725
25403,1.213346815,n4,11.725
25404,1.213346815,n4,11.725
25405,1.213346815,n4,11.725
25406,1.213346815,n4,11.725
25407,2.831142568,n4,11.725
25408,2.831142568,n4,11.725
25409,-3.033367038,n4,11.725
25410,2.831142568,n4,11.725
25411,2.022244691,n4,11.725
25412,2.42669363,n4,11.725
25413,0.808897876,n4,11.725
25414,2.831142568,n4,11.725
25415,2.831142568,n4,11.725
25416,2.628918099,n4,11.725
25417,2.831142568,n4,11.725
25418,2.831142568,n4,11.725
25419,2.831142568,n4,11.725
25420,2.22446916,n4,11.725
25421,2.831142568,n4,11.725
25422,2.831142568,n4,11.725
25423,2.22446916,n4,11.725
25424,2.831142568,n4,11.725
25425,2.831142568,n4,11.725
25426,2.831142568,n4,11.725
25427,2.022244691,n4,11.725
25428,2.831142568,n4,11.725
25429,2.831142568,n4,11.725
25430,2.831142568,n4,11.725
25431,2.831142568,n4,11.725
25432,2.831142568,n4,11.725
25433,2.831142568,n4,11.725
25434,2.831142568,n4,11.725
25435,2.831142568,n4,11.725
25436,2.628918099,n4,11.725
25437,0.202224469,n4,11.725
25438,2.831142568,n4,11.725
25439,2.831142568,n4,11.725
25440,2.831142568,n4,11.725
25441,2.831142568,n4,11.725
25442,0,n4,11.725
25443,0,n4,11.725
25444,-5.864509606,n4,11.725
25445,0,n4,11.725
25446,-0.808897877,n4,11.725
25447,-0.404448938,n4,11.725
25448,-2.022244692,n4,11.725
25449,0,n4,11.725
25450,0,n4,11.725
25451,-0.202224469,n4,11.725
25452,0,n4,11.725
25453,0,n4,11.725
25454,0,n4,11.725
25455,-0.606673408,n4,11.725
25456,0,n4,11.725
25457,0,n4,11.725
25458,-0.606673408,n4,11.725
25459,0,n4,11.725
25460,0,n4,11.725
25461,0,n4,11.725
25462,-0.808897877,n4,11.725
25463,0,n4,11.725
25464,0,n4,11.725
25465,0,n4,11.725
25466,0,n4,11.725
25467,0,n4,11.725
25468,0,n4,11.725
25469,0,n4,11.725
25470,0,n4,11.725
25471,-0.202224469,n4,11.725
25472,-2.628918099,n4,11.725
25473,0,n4,11.725
25474,0,n4,11.725
25475,0,n4,11.725
25476,0,n4,11.725
25477,0,n4,11.725
25478,0,n4,11.725
25479,-5.864509606,n4,11.725
25480,0,n4,11.725
25481,-0.808897877,n4,11.725
25482,-0.404448938,n4,11.725
25483,-2.022244692,n4,11.725
25484,0,n4,11.725
25485,0,n4,11.725
25486,-0.202224469,n4,11.725
25487,0,n4,11.725
25488,0,n4,11.725
25489,0,n4,11.725
25490,-0.606673408,n4,11.725
25491,0,n4,11.725
25492,0,n4,11.725
25493,-0.606673408,n4,11.725
25494,0,n4,11.725
25495,0,n4,11.725
25496,0,n4,11.725
25497,-0.808897877,n4,11.725
25498,0,n4,11.725
25499,0,n4,11.725
25500,0,n4,11.725
25501,0,n4,11.725
25502,0,n4,11.725
25503,0,n4,11.725
25504,0,n4,11.725
25505,0,n4,11.725
25506,-0.202224469,n4,11.725
25507,-2.628918099,n4,11.725
25508,0,n4,11.725
25509,0,n4,11.725
25510,0,n4,11.725
25511,0,n4,11.725
25512,2.831142568,n4,11.725
25513,2.831142568,n4,11.725
25514,-3.033367038,n4,11.725
25515,2.831142568,n4,11.725
25516,2.022244691,n4,11.725
25517,2.42669363,n4,11.725
25518,0.808897876,n4,11.725
25519,2.831142568,n4,11.725
25520,2.831142568,n4,11.725
25521,2.628918099,n4,11.725
25522,2.831142568,n4,11.725
25523,2.831142568,n4,11.725
25524,2.831142568,n4,11.725
25525,2.22446916,n4,11.725
25526,2.831142568,n4,11.725
25527,2.831142568,n4,11.725
25528,2.22446916,n4,11.725
25529,2.831142568,n4,11.725
25530,2.831142568,n4,11.725
25531,2.831142568,n4,11.725
25532,2.022244691,n4,11.725
25533,2.831142568,n4,11.725
25534,2.831142568,n4,11.725
25535,2.831142568,n4,11.725
25536,2.831142568,n4,11.725
25537,2.831142568,n4,11.725
25538,2.831142568,n4,11.725
25539,2.831142568,n4,11.725
25540,2.831142568,n4,11.725
25541,2.628918099,n4,11.725
25542,0.202224469,n4,11.725
25543,2.831142568,n4,11.725
25544,2.831142568,n4,11.725
25545,2.831142568,n4,11.725
25546,2.831142568,n4,11.725
25547,0.808897877,n4,11.725
25548,0.808897877,n4,11.725
25549,-5.055611729,n4,11.725
25550,0.808897877,n4,11.725
25551,0,n4,11.725
25552,0.404448939,n4,11.725
25553,-1.213346815,n4,11.725
25554,0.808897877,n4,11.725
25555,0.808897877,n4,11.725
25556,0.606673408,n4,11.725
25557,0.808897877,n4,11.725
25558,0.808897877,n4,11.725
25559,0.808897877,n4,11.725
25560,0.202224469,n4,11.725
25561,0.808897877,n4,11.725
25562,0.808897877,n4,11.725
25563,0.202224469,n4,11.725
25564,0.808897877,n4,11.725
25565,0.808897877,n4,11.725
25566,0.808897877,n4,11.725
25567,0,n4,11.725
25568,0.808897877,n4,11.725
25569,0.808897877,n4,11.725
25570,0.808897877,n4,11.725
25571,0.808897877,n4,11.725
25572,0.808897877,n4,11.725
25573,0.808897877,n4,11.725
25574,0.808897877,n4,11.725
25575,0.808897877,n4,11.725
25576,0.606673408,n4,11.725
25577,-1.820020222,n4,11.725
25578,0.808897877,n4,11.725
25579,0.808897877,n4,11.725
25580,0.808897877,n4,11.725
25581,0.808897877,n4,11.725
25582,0.808897877,n4,11.725
25583,0.808897877,n4,11.725
25584,-5.055611729,n4,11.725
25585,0.808897877,n4,11.725
25586,0,n4,11.725
25587,0.404448939,n4,11.725
25588,-1.213346815,n4,11.725
25589,0.808897877,n4,11.725
25590,0.808897877,n4,11.725
25591,0.606673408,n4,11.725
25592,0.808897877,n4,11.725
25593,0.808897877,n4,11.725
25594,0.808897877,n4,11.725
25595,0.202224469,n4,11.725
25596,0.808897877,n4,11.725
25597,0.808897877,n4,11.725
25598,0.202224469,n4,11.725
25599,0.808897877,n4,11.725
25600,0.808897877,n4,11.725
25601,0.808897877,n4,11.725
25602,0,n4,11.725
25603,0.808897877,n4,11.725
25604,0.808897877,n4,11.725
25605,0.808897877,n4,11.725
25606,0.808897877,n4,11.725
25607,0.808897877,n4,11.725
25608,0.808897877,n4,11.725
25609,0.808897877,n4,11.725
25610,0.808897877,n4,11.725
25611,0.606673408,n4,11.725
25612,-1.820020222,n4,11.725
25613,0.808897877,n4,11.725
25614,0.808897877,n4,11.725
25615,0.808897877,n4,11.725
25616,0.808897877,n4,11.725
25617,5.257836198,n4,11.725
25618,5.257836198,n4,11.725
25619,-0.606673408,n4,11.725
25620,5.257836198,n4,11.725
25621,4.448938321,n4,11.725
25622,4.85338726,n4,11.725
25623,3.235591506,n4,11.725
25624,5.257836198,n4,11.725
25625,5.257836198,n4,11.725
25626,5.055611729,n4,11.725
25627,5.257836198,n4,11.725
25628,5.257836198,n4,11.725
25629,5.257836198,n4,11.725
25630,4.65116279,n4,11.725
25631,5.257836198,n4,11.725
25632,5.257836198,n4,11.725
25633,4.65116279,n4,11.725
25634,5.257836198,n4,11.725
25635,5.257836198,n4,11.725
25636,5.257836198,n4,11.725
25637,4.448938321,n4,11.725
25638,5.257836198,n4,11.725
25639,5.257836198,n4,11.725
25640,5.257836198,n4,11.725
25641,5.257836198,n4,11.725
25642,5.257836198,n4,11.725
25643,5.257836198,n4,11.725
25644,5.257836198,n4,11.725
25645,5.257836198,n4,11.725
25646,5.055611729,n4,11.725
25647,2.628918099,n4,11.725
25648,5.257836198,n4,11.725
25649,5.257836198,n4,11.725
25650,5.257836198,n4,11.725
25651,5.257836198,n4,11.725
25652,0.606673408,n4,11.725
25653,0.606673408,n4,11.725
25654,-5.257836198,n4,11.725
25655,0.606673408,n4,11.725
25656,-0.202224469,n4,11.725
25657,0.20222447,n4,11.725
25658,-1.415571284,n4,11.725
25659,0.606673408,n4,11.725
25660,0.606673408,n4,11.725
25661,0.404448939,n4,11.725
25662,0.606673408,n4,11.725
25663,0.606673408,n4,11.725
25664,0.606673408,n4,11.725
25665,0,n4,11.725
25666,0.606673408,n4,11.725
25667,0.606673408,n4,11.725
25668,0,n4,11.725
25669,0.606673408,n4,11.725
25670,0.606673408,n4,11.725
25671,0.606673408,n4,11.725
25672,-0.202224469,n4,11.725
25673,0.606673408,n4,11.725
25674,0.606673408,n4,11.725
25675,0.606673408,n4,11.725
25676,0.606673408,n4,11.725
25677,0.606673408,n4,11.725
25678,0.606673408,n4,11.725
25679,0.606673408,n4,11.725
25680,0.606673408,n4,11.725
25681,0.404448939,n4,11.725
25682,-2.022244691,n4,11.725
25683,0.606673408,n4,11.725
25684,0.606673408,n4,11.725
25685,0.606673408,n4,11.725
25686,0.606673408,n4,11.725
25687,0.808897877,n4,11.725
25688,0.808897877,n4,11.725
25689,-5.055611729,n4,11.725
25690,0.808897877,n4,11.725
25691,0,n4,11.725
25692,0.404448939,n4,11.725
25693,-1.213346815,n4,11.725
25694,0.808897877,n4,11.725
25695,0.808897877,n4,11.725
25696,0.606673408,n4,11.725
25697,0.808897877,n4,11.725
25698,0.808897877,n4,11.725
25699,0.808897877,n4,11.725
25700,0.202224469,n4,11.725
25701,0.808897877,n4,11.725
25702,0.808897877,n4,11.725
25703,0.202224469,n4,11.725
25704,0.808897877,n4,11.725
25705,0.808897877,n4,11.725
25706,0.808897877,n4,11.725
25707,0,n4,11.725
25708,0.808897877,n4,11.725
25709,0.808897877,n4,11.725
25710,0.808897877,n4,11.725
25711,0.808897877,n4,11.725
25712,0.808897877,n4,11.725
25713,0.808897877,n4,11.725
25714,0.808897877,n4,11.725
25715,0.808897877,n4,11.725
25716,0.606673408,n4,11.725
25717,-1.820020222,n4,11.725
25718,0.808897877,n4,11.725
25719,0.808897877,n4,11.725
25720,0.808897877,n4,11.725
25721,0.808897877,n4,11.725
25722,0,n4,11.725
25723,0,n4,11.725
25724,-5.864509606,n4,11.725
25725,0,n4,11.725
25726,-0.808897877,n4,11.725
25727,-0.404448938,n4,11.725
25728,-2.022244692,n4,11.725
25729,0,n4,11.725
25730,0,n4,11.725
25731,-0.202224469,n4,11.725
25732,0,n4,11.725
25733,0,n4,11.725
25734,0,n4,11.725
25735,-0.606673408,n4,11.725
25736,0,n4,11.725
25737,0,n4,11.725
25738,-0.606673408,n4,11.725
25739,0,n4,11.725
25740,0,n4,11.725
25741,0,n4,11.725
25742,-0.808897877,n4,11.725
25743,0,n4,11.725
25744,0,n4,11.725
25745,0,n4,11.725
25746,0,n4,11.725
25747,0,n4,11.725
25748,0,n4,11.725
25749,0,n4,11.725
25750,0,n4,11.725
25751,-0.202224469,n4,11.725
25752,-2.628918099,n4,11.725
25753,0,n4,11.725
25754,0,n4,11.725
25755,0,n4,11.725
25756,0,n4,11.725
25757,0.202224469,n4,11.725
25758,0.202224469,n4,11.725
25759,-5.662285137,n4,11.725
25760,0.202224469,n4,11.725
25761,-0.606673408,n4,11.725
25762,-0.202224469,n4,11.725
25763,-1.820020223,n4,11.725
25764,0.202224469,n4,11.725
25765,0.202224469,n4,11.725
25766,0,n4,11.725
25767,0.202224469,n4,11.725
25768,0.202224469,n4,11.725
25769,0.202224469,n4,11.725
25770,-0.404448939,n4,11.725
25771,0.202224469,n4,11.725
25772,0.202224469,n4,11.725
25773,-0.404448939,n4,11.725
25774,0.202224469,n4,11.725
25775,0.202224469,n4,11.725
25776,0.202224469,n4,11.725
25777,-0.606673408,n4,11.725
25778,0.202224469,n4,11.725
25779,0.202224469,n4,11.725
25780,0.202224469,n4,11.725
25781,0.202224469,n4,11.725
25782,0.202224469,n4,11.725
25783,0.202224469,n4,11.725
25784,0.202224469,n4,11.725
25785,0.202224469,n4,11.725
25786,0,n4,11.725
25787,-2.42669363,n4,11.725
25788,0.202224469,n4,11.725
25789,0.202224469,n4,11.725
25790,0.202224469,n4,11.725
25791,0.202224469,n4,11.725
25792,0.606673408,n4,11.725
25793,0.606673408,n4,11.725
25794,-5.257836198,n4,11.725
25795,0.606673408,n4,11.725
25796,-0.202224469,n4,11.725
25797,0.20222447,n4,11.725
25798,-1.415571284,n4,11.725
25799,0.606673408,n4,11.725
25800,0.606673408,n4,11.725
25801,0.404448939,n4,11.725
25802,0.606673408,n4,11.725
25803,0.606673408,n4,11.725
25804,0.606673408,n4,11.725
25805,0,n4,11.725
25806,0.606673408,n4,11.725
25807,0.606673408,n4,11.725
25808,0,n4,11.725
25809,0.606673408,n4,11.725
25810,0.606673408,n4,11.725
25811,0.606673408,n4,11.725
25812,-0.202224469,n4,11.725
25813,0.606673408,n4,11.725
25814,0.606673408,n4,11.725
25815,0.606673408,n4,11.725
25816,0.606673408,n4,11.725
25817,0.606673408,n4,11.725
25818,0.606673408,n4,11.725
25819,0.606673408,n4,11.725
25820,0.606673408,n4,11.725
25821,0.404448939,n4,11.725
25822,-2.022244691,n4,11.725
25823,0.606673408,n4,11.725
25824,0.606673408,n4,11.725
25825,0.606673408,n4,11.725
25826,0.606673408,n4,11.725
25827,0.202224469,n4,11.725
25828,0.202224469,n4,11.725
25829,-5.662285137,n4,11.725
25830,0.202224469,n4,11.725
25831,-0.606673408,n4,11.725
25832,-0.202224469,n4,11.725
25833,-1.820020223,n4,11.725
25834,0.202224469,n4,11.725
25835,0.202224469,n4,11.725
25836,0,n4,11.725
25837,0.202224469,n4,11.725
25838,0.202224469,n4,11.725
25839,0.202224469,n4,11.725
25840,-0.404448939,n4,11.725
25841,0.202224469,n4,11.725
25842,0.202224469,n4,11.725
25843,-0.404448939,n4,11.725
25844,0.202224469,n4,11.725
25845,0.202224469,n4,11.725
25846,0.202224469,n4,11.725
25847,-0.606673408,n4,11.725
25848,0.202224469,n4,11.725
25849,0.202224469,n4,11.725
25850,0.202224469,n4,11.725
25851,0.202224469,n4,11.725
25852,0.202224469,n4,11.725
25853,0.202224469,n4,11.725
25854,0.202224469,n4,11.725
25855,0.202224469,n4,11.725
25856,0,n4,11.725
25857,-2.42669363,n4,11.725
25858,0.202224469,n4,11.725
25859,0.202224469,n4,11.725
25860,0.202224469,n4,11.725
25861,0.202224469,n4,11.725
25862,1.415571284,n4,11.725
25863,1.415571284,n4,11.725
25864,-4.448938322,n4,11.725
25865,1.415571284,n4,11.725
25866,0.606673407,n4,11.725
25867,1.011122346,n4,11.725
25868,-0.606673408,n4,11.725
25869,1.415571284,n4,11.725
25870,1.415571284,n4,11.725
25871,1.213346815,n4,11.725
25872,1.415571284,n4,11.725
25873,1.415571284,n4,11.725
25874,1.415571284,n4,11.725
25875,0.808897876,n4,11.725
25876,1.415571284,n4,11.725
25877,1.415571284,n4,11.725
25878,0.808897876,n4,11.725
25879,1.415571284,n4,11.725
25880,1.415571284,n4,11.725
25881,1.415571284,n4,11.725
25882,0.606673407,n4,11.725
25883,1.415571284,n4,11.725
25884,1.415571284,n4,11.725
25885,1.415571284,n4,11.725
25886,1.415571284,n4,11.725
25887,1.415571284,n4,11.725
25888,1.415571284,n4,11.725
25889,1.415571284,n4,11.725
25890,1.415571284,n4,11.725
25891,1.213346815,n4,11.725
25892,-1.213346815,n4,11.725
25893,1.415571284,n4,11.725
25894,1.415571284,n4,11.725
25895,1.415571284,n4,11.725
25896,1.415571284,n4,11.725
25897,1.617795753,n4,11.725
25898,1.617795753,n4,11.725
25899,-4.246713853,n4,11.725
25900,1.617795753,n4,11.725
25901,0.808897876,n4,11.725
25902,1.213346815,n4,11.725
25903,-0.404448939,n4,11.725
25904,1.617795753,n4,11.725
25905,1.617795753,n4,11.725
25906,1.415571284,n4,11.725
25907,1.617795753,n4,11.725
25908,1.617795753,n4,11.725
25909,1.617795753,n4,11.725
25910,1.011122345,n4,11.725
25911,1.617795753,n4,11.725
25912,1.617795753,n4,11.725
25913,1.011122345,n4,11.725
25914,1.617795753,n4,11.725
25915,1.617795753,n4,11.725
25916,1.617795753,n4,11.725
25917,0.808897876,n4,11.725
25918,1.617795753,n4,11.725
25919,1.617795753,n4,11.725
25920,1.617795753,n4,11.725
25921,1.617795753,n4,11.725
25922,1.617795753,n4,11.725
25923,1.617795753,n4,11.725
25924,1.617795753,n4,11.725
25925,1.617795753,n4,11.725
25926,1.415571284,n4,11.725
25927,-1.011122346,n4,11.725
25928,1.617795753,n4,11.725
25929,1.617795753,n4,11.725
25930,1.617795753,n4,11.725
25931,1.617795753,n4,11.725
25932,0,n4,11.725
25933,0,n4,11.725
25934,-5.864509606,n4,11.725
25935,0,n4,11.725
25936,-0.808897877,n4,11.725
25937,-0.404448938,n4,11.725
25938,-2.022244692,n4,11.725
25939,0,n4,11.725
25940,0,n4,11.725
25941,-0.202224469,n4,11.725
25942,0,n4,11.725
25943,0,n4,11.725
25944,0,n4,11.725
25945,-0.606673408,n4,11.725
25946,0,n4,11.725
25947,0,n4,11.725
25948,-0.606673408,n4,11.725
25949,0,n4,11.725
25950,0,n4,11.725
25951,0,n4,11.725
25952,-0.808897877,n4,11.725
25953,0,n4,11.725
25954,0,n4,11.725
25955,0,n4,11.725
25956,0,n4,11.725
25957,0,n4,11.725
25958,0,n4,11.725
25959,0,n4,11.725
25960,0,n4,11.725
25961,-0.202224469,n4,11.725
25962,-2.628918099,n4,11.725
25963,0,n4,11.725
25964,0,n4,11.725
25965,0,n4,11.725
25966,0,n4,11.725
25967,3.437815976,n4,11.725
25968,3.437815976,n4,11.725
25969,-2.42669363,n4,11.725
25970,3.437815976,n4,11.725
25971,2.628918099,n4,11.725
25972,3.033367038,n4,11.725
25973,1.415571284,n4,11.725
25974,3.437815976,n4,11.725
25975,3.437815976,n4,11.725
25976,3.235591507,n4,11.725
25977,3.437815976,n4,11.725
25978,3.437815976,n4,11.725
25979,3.437815976,n4,11.725
25980,2.831142568,n4,11.725
25981,3.437815976,n4,11.725
25982,3.437815976,n4,11.725
25983,2.831142568,n4,11.725
25984,3.437815976,n4,11.725
25985,3.437815976,n4,11.725
25986,3.437815976,n4,11.725
25987,2.628918099,n4,11.725
25988,3.437815976,n4,11.725
25989,3.437815976,n4,11.725
25990,3.437815976,n4,11.725
25991,3.437815976,n4,11.725
25992,3.437815976,n4,11.725
25993,3.437815976,n4,11.725
25994,3.437815976,n4,11.725
25995,3.437815976,n4,11.725
25996,3.235591507,n4,11.725
25997,0.808897877,n4,11.725
25998,3.437815976,n4,11.725
25999,3.437815976,n4,11.725
26000,3.437815976,n4,11.725
26001,3.437815976,n4,11.725
26002,0,n4,11.725
26003,0,n4,11.725
26004,-5.864509606,n4,11.725
26005,0,n4,11.725
26006,-0.808897877,n4,11.725
26007,-0.404448938,n4,11.725
26008,-2.022244692,n4,11.725
26009,0,n4,11.725
26010,0,n4,11.725
26011,-0.202224469,n4,11.725
26012,0,n4,11.725
26013,0,n4,11.725
26014,0,n4,11.725
26015,-0.606673408,n4,11.725
26016,0,n4,11.725
26017,0,n4,11.725
26018,-0.606673408,n4,11.725
26019,0,n4,11.725
26020,0,n4,11.725
26021,0,n4,11.725
26022,-0.808897877,n4,11.725
26023,0,n4,11.725
26024,0,n4,11.725
26025,0,n4,11.725
26026,0,n4,11.725
26027,0,n4,11.725
26028,0,n4,11.725
26029,0,n4,11.725
26030,0,n4,11.725
26031,-0.202224469,n4,11.725
26032,-2.628918099,n4,11.725
26033,0,n4,11.725
26034,0,n4,11.725
26035,0,n4,11.725
26036,0,n4,11.725
26037,0,n4,11.725
26038,0,n4,11.725
26039,-5.864509606,n4,11.725
26040,0,n4,11.725
26041,-0.808897877,n4,11.725
26042,-0.404448938,n4,11.725
26043,-2.022244692,n4,11.725
26044,0,n4,11.725
26045,0,n4,11.725
26046,-0.202224469,n4,11.725
26047,0,n4,11.725
26048,0,n4,11.725
26049,0,n4,11.725
26050,-0.606673408,n4,11.725
26051,0,n4,11.725
26052,0,n4,11.725
26053,-0.606673408,n4,11.725
26054,0,n4,11.725
26055,0,n4,11.725
26056,0,n4,11.725
26057,-0.808897877,n4,11.725
26058,0,n4,11.725
26059,0,n4,11.725
26060,0,n4,11.725
26061,0,n4,11.725
26062,0,n4,11.725
26063,0,n4,11.725
26064,0,n4,11.725
26065,0,n4,11.725
26066,-0.202224469,n4,11.725
26067,-2.628918099,n4,11.725
26068,0,n4,11.725
26069,0,n4,11.725
26070,0,n4,11.725
26071,0,n4,11.725
26072,0,n4,11.725
26073,0,n4,11.725
26074,-5.864509606,n4,11.725
26075,0,n4,11.725
26076,-0.808897877,n4,11.725
26077,-0.404448938,n4,11.725
26078,-2.022244692,n4,11.725
26079,0,n4,11.725
26080,0,n4,11.725
26081,-0.202224469,n4,11.725
26082,0,n4,11.725
26083,0,n4,11.725
26084,0,n4,11.725
26085,-0.606673408,n4,11.725
26086,0,n4,11.725
26087,0,n4,11.725
26088,-0.606673408,n4,11.725
26089,0,n4,11.725
26090,0,n4,11.725
26091,0,n4,11.725
26092,-0.808897877,n4,11.725
26093,0,n4,11.725
26094,0,n4,11.725
26095,0,n4,11.725
26096,0,n4,11.725
26097,0,n4,11.725
26098,0,n4,11.725
26099,0,n4,11.725
26100,0,n4,11.725
26101,-0.202224469,n4,11.725
26102,-2.628918099,n4,11.725
26103,0,n4,11.725
26104,0,n4,11.725
26105,0,n4,11.725
26106,0,n4,11.725
26107,0.202224469,n4,11.725
26108,0.202224469,n4,11.725
26109,-5.662285137,n4,11.725
26110,0.202224469,n4,11.725
26111,-0.606673408,n4,11.725
26112,-0.202224469,n4,11.725
26113,-1.820020223,n4,11.725
26114,0.202224469,n4,11.725
26115,0.202224469,n4,11.725
26116,0,n4,11.725
26117,0.202224469,n4,11.725
26118,0.202224469,n4,11.725
26119,0.202224469,n4,11.725
26120,-0.404448939,n4,11.725
26121,0.202224469,n4,11.725
26122,0.202224469,n4,11.725
26123,-0.404448939,n4,11.725
26124,0.202224469,n4,11.725
26125,0.202224469,n4,11.725
26126,0.202224469,n4,11.725
26127,-0.606673408,n4,11.725
26128,0.202224469,n4,11.725
26129,0.202224469,n4,11.725
26130,0.202224469,n4,11.725
26131,0.202224469,n4,11.725
26132,0.202224469,n4,11.725
26133,0.202224469,n4,11.725
26134,0.202224469,n4,11.725
26135,0.202224469,n4,11.725
26136,0,n4,11.725
26137,-2.42669363,n4,11.725
26138,0.202224469,n4,11.725
26139,0.202224469,n4,11.725
26140,0.202224469,n4,11.725
26141,0.202224469,n4,11.725
26142,0,n4,11.725
26143,0,n4,11.725
26144,-5.864509606,n4,11.725
26145,0,n4,11.725
26146,-0.808897877,n4,11.725
26147,-0.404448938,n4,11.725
26148,-2.022244692,n4,11.725
26149,0,n4,11.725
26150,0,n4,11.725
26151,-0.202224469,n4,11.725
26152,0,n4,11.725
26153,0,n4,11.725
26154,0,n4,11.725
26155,-0.606673408,n4,11.725
26156,0,n4,11.725
26157,0,n4,11.725
26158,-0.606673408,n4,11.725
26159,0,n4,11.725
26160,0,n4,11.725
26161,0,n4,11.725
26162,-0.808897877,n4,11.725
26163,0,n4,11.725
26164,0,n4,11.725
26165,0,n4,11.725
26166,0,n4,11.725
26167,0,n4,11.725
26168,0,n4,11.725
26169,0,n4,11.725
26170,0,n4,11.725
26171,-0.202224469,n4,11.725
26172,-2.628918099,n4,11.725
26173,0,n4,11.725
26174,0,n4,11.725
26175,0,n4,11.725
26176,0,n4,11.725
26177,2.628918099,n4,11.725
26178,2.628918099,n4,11.725
26179,-3.235591507,n4,11.725
26180,2.628918099,n4,11.725
26181,1.820020222,n4,11.725
26182,2.224469161,n4,11.725
26183,0.606673407,n4,11.725
26184,2.628918099,n4,11.725
26185,2.628918099,n4,11.725
26186,2.42669363,n4,11.725
26187,2.628918099,n4,11.725
26188,2.628918099,n4,11.725
26189,2.628918099,n4,11.725
26190,2.022244691,n4,11.725
26191,2.628918099,n4,11.725
26192,2.628918099,n4,11.725
26193,2.022244691,n4,11.725
26194,2.628918099,n4,11.725
26195,2.628918099,n4,11.725
26196,2.628918099,n4,11.725
26197,1.820020222,n4,11.725
26198,2.628918099,n4,11.725
26199,2.628918099,n4,11.725
26200,2.628918099,n4,11.725
26201,2.628918099,n4,11.725
26202,2.628918099,n4,11.725
26203,2.628918099,n4,11.725
26204,2.628918099,n4,11.725
26205,2.628918099,n4,11.725
26206,2.42669363,n4,11.725
26207,0,n4,11.725
26208,2.628918099,n4,11.725
26209,2.628918099,n4,11.725
26210,2.628918099,n4,11.725
26211,2.628918099,n4,11.725
26212,0,n4,11.725
26213,0,n4,11.725
26214,-5.864509606,n4,11.725
26215,0,n4,11.725
26216,-0.808897877,n4,11.725
26217,-0.404448938,n4,11.725
26218,-2.022244692,n4,11.725
26219,0,n4,11.725
26220,0,n4,11.725
26221,-0.202224469,n4,11.725
26222,0,n4,11.725
26223,0,n4,11.725
26224,0,n4,11.725
26225,-0.606673408,n4,11.725
26226,0,n4,11.725
26227,0,n4,11.725
26228,-0.606673408,n4,11.725
26229,0,n4,11.725
26230,0,n4,11.725
26231,0,n4,11.725
26232,-0.808897877,n4,11.725
26233,0,n4,11.725
26234,0,n4,11.725
